scheme	subset	query	target	pident	bits	query_labels	target_labels
host_holdout	all_test	YP_009812863.1	YP_009807483.1	96.8	1123.0	[]	[]
host_holdout	all_test	YP_009812864.1	YP_009007156.1	54.9	68.0	[]	[]
host_holdout	all_test	YP_009812868.1	YP_009820056.1	97.6	1502.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009812871.1	YP_009005133.1	64.4	79.0	[]	[]
host_holdout	all_test	YP_009812873.1	YP_009807478.1	100.0	147.0	[]	[]
host_holdout	all_test	YP_009812875.1	YP_009190980.1	58.2	87.0	[]	[]
host_holdout	all_test	YP_009812877.1	YP_009820060.1	98.2	602.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009812879.1	YP_009807475.1	72.2	141.0	[]	[]
host_holdout	all_test	YP_009812881.1	YP_009044277.1	85.1	110.0	[]	[]
host_holdout	all_test	YP_009812883.1	YP_009807473.1	100.0	287.0	[]	[]
host_holdout	all_test	YP_009812885.1	YP_009820065.1	96.5	999.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009812886.1	YP_009820066.1	92.0	491.0	[]	[]
host_holdout	all_test	YP_009812888.1	YP_009807469.1	97.4	668.0	"[""capsid_head""]"	"[""capsid_head""]"
host_holdout	all_test	YP_009812890.1	YP_009044284.1	90.4	348.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009812892.1	YP_009044286.1	83.3	1350.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009812893.1	YP_009044287.1	96.1	319.0	[]	[]
host_holdout	all_test	YP_009812894.1	YP_009007179.1	91.2	332.0	[]	[]
host_holdout	all_test	YP_009812896.1	YP_009820073.1	95.7	1439.0	[]	[]
host_holdout	all_test	YP_009812898.1	YP_009807462.1	95.5	2500.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009812899.1	YP_009044291.1	62.7	278.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009812900.1	YP_009005151.1	100.0	132.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009812902.1	YP_009005152.1	97.7	166.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009812904.1	YP_009007187.1	73.2	211.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009812905.1	YP_009005154.1	99.1	1177.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009812908.1	YP_009005155.1	100.0	105.0	[]	[]
host_holdout	all_test	YP_009795797.1	YP_009814068.1	97.5	228.0	[]	[]
host_holdout	all_test	YP_009795798.1	YP_009820201.1	100.0	108.0	[]	[]
host_holdout	all_test	YP_009795799.1	YP_009791745.1	87.2	173.0	[]	[]
host_holdout	all_test	YP_009795800.1	YP_009804750.1	90.9	130.0	[]	[]
host_holdout	all_test	YP_009795801.1	YP_009804751.1	95.2	77.0	[]	[]
host_holdout	all_test	YP_009795802.1	YP_010678567.1	97.7	91.0	[]	[]
host_holdout	all_test	YP_009795803.1	YP_009804753.1	84.9	612.0	[]	[]
host_holdout	all_test	YP_009795804.1	YP_009820203.1	99.2	1789.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009795805.1	YP_009814073.1	92.8	84.0	[]	[]
host_holdout	all_test	YP_009795806.1	YP_009804756.1	88.2	160.0	[]	[]
host_holdout	all_test	YP_009795807.1	YP_009821830.1	95.5	186.0	[]	[]
host_holdout	all_test	YP_009795808.1	YP_009820205.1	85.7	627.0	"[""ligase""]"	"[""ligase""]"
host_holdout	all_test	YP_009795810.1	YP_009814076.1	89.6	57.0	[]	[]
host_holdout	all_test	YP_009795811.1	YP_009820206.1	96.5	169.0	[]	[]
host_holdout	all_test	YP_009795812.1	YP_009804759.1	88.2	336.0	[]	[]
host_holdout	all_test	YP_009795813.1	YP_009804760.1	100.0	91.0	[]	[]
host_holdout	all_test	YP_009795814.1	YP_009820209.1	98.4	132.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009795815.1	YP_009820210.1	99.1	466.0	[]	[]
host_holdout	all_test	YP_009795816.1	YP_009814081.1	100.0	319.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009795817.1	YP_009820211.1	98.6	325.0	[]	[]
host_holdout	all_test	YP_009795818.1	YP_009814083.1	99.4	1162.0	"[""helicase""]"	"[""helicase""]"
host_holdout	all_test	YP_009795819.1	YP_009820167.1	98.5	122.0	[]	[]
host_holdout	all_test	YP_009795820.1	YP_009820168.1	98.8	172.0	[]	[]
host_holdout	all_test	YP_009795821.1	YP_009820216.1	97.7	273.0	[]	[]
host_holdout	all_test	YP_009795822.1	YP_009799297.1	96.1	1443.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009795823.1	YP_009303672.1	87.5	130.0	[]	[]
host_holdout	all_test	YP_009795824.1	YP_009804770.1	95.9	195.0	[]	[]
host_holdout	all_test	YP_009795825.1	YP_009804771.1	100.0	145.0	[]	[]
host_holdout	all_test	YP_009795826.1	YP_009820221.1	96.1	104.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009795827.1	YP_009799249.1	99.3	647.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009795828.1	YP_009799250.1	89.1	76.0	[]	[]
host_holdout	all_test	YP_009795829.1	YP_009820223.1	100.0	174.0	[]	[]
host_holdout	all_test	YP_009795830.1	YP_009820224.1	98.8	162.0	[]	[]
host_holdout	all_test	YP_009795831.1	YP_009804777.1	93.9	282.0	[]	[]
host_holdout	all_test	YP_009795832.1	YP_009820226.1	95.2	167.0	[]	[]
host_holdout	all_test	YP_009795833.1	YP_009820227.1	99.2	1040.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009795834.1	YP_009820228.1	96.4	564.0	[]	[]
host_holdout	all_test	YP_009795835.1	YP_009814099.1	98.5	652.0	"[""capsid_head""]"	"[""capsid_head""]"
host_holdout	all_test	YP_009795836.1	YP_009804782.1	96.1	76.0	"[""capsid_head""]"	"[""capsid_head""]"
host_holdout	all_test	YP_009795837.1	YP_009799314.1	98.9	401.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009795838.1	YP_009814102.1	97.3	1628.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009795839.1	YP_009820185.1	98.5	293.0	[]	[]
host_holdout	all_test	YP_009795840.1	YP_009799264.1	94.8	342.0	[]	[]
host_holdout	all_test	YP_009795841.1	YP_009799265.1	79.0	1154.0	[]	[]
host_holdout	all_test	YP_009795842.1	YP_010843827.1	70.8	1897.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009795843.1	YP_009814107.1	75.5	955.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
host_holdout	all_test	YP_009795844.1	YP_009820190.1	98.5	138.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009795845.1	YP_009814109.1	98.8	180.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009795846.1	YP_009804745.1	91.8	277.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009795847.1	YP_009799271.1	98.9	1192.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009796552.1	YP_009006476.1	31.8	310.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009796553.1	YP_009006475.1	39.6	311.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009796554.1	YP_009006474.1	26.3	143.0	[]	[]
host_holdout	all_test	YP_009796556.1	YP_009006472.1	32.5	213.0	"[""capsid_head""]"	"[""capsid_head""]"
host_holdout	all_test	YP_009796559.1	YP_009006469.1	30.3	78.0	[]	[]
host_holdout	all_test	YP_009796562.1	YP_009810370.1	29.1	57.0	[]	"[""tail_assembly""]"
host_holdout	all_test	YP_009796563.1	YP_239285.1	34.3	51.0	[]	"[""tail_assembly""]"
host_holdout	all_test	YP_009796565.1	YP_009006461.1	34.1	205.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009796566.1	YP_224161.1	33.6	57.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009796567.1	YP_009003194.1	37.3	175.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009796568.1	YP_009005961.1	42.1	173.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009796569.1	YP_010082081.1	35.2	103.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009796570.1	YP_003090195.1	32.7	571.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009796572.1	YP_010773213.1	28.4	54.0	[]	[]
host_holdout	all_test	YP_009796578.1	YP_006986972.1	48.2	161.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009796579.1	YP_010114879.1	31.8	54.0	"[""lysis""]"	"[""lysis""]"
host_holdout	all_test	YP_009796580.1	YP_009594479.1	31.7	46.0	[]	[]
host_holdout	all_test	YP_009796581.1	YP_009594480.1	56.4	48.0	[]	[]
host_holdout	all_test	YP_009796582.1	YP_009594481.1	44.4	141.0	[]	[]
host_holdout	all_test	YP_009796583.1	YP_009594482.1	32.4	141.0	[]	[]
host_holdout	all_test	YP_009796588.1	YP_009274394.1	34.7	48.0	[]	[]
host_holdout	all_test	YP_009796589.1	YP_009006452.1	28.0	216.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009796591.1	YP_010738471.1	42.3	64.0	[]	[]
host_holdout	all_test	YP_009796592.1	YP_009006445.1	27.7	147.0	"[""nuclease""]"	[]
host_holdout	all_test	YP_009796593.1	YP_008126067.1	36.4	186.0	"[""ligase""]"	"[""ligase""]"
host_holdout	all_test	YP_009796594.1	YP_009006443.1	28.1	55.0	[]	[]
host_holdout	all_test	YP_009796595.1	YP_010055847.1	28.1	84.0	[]	[]
host_holdout	all_test	YP_009796596.1	YP_006560681.1	29.0	75.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009796598.1	YP_009006439.1	32.9	638.0	"[""polymerase""]"	[]
host_holdout	all_test	YP_009796600.1	YP_009822881.1	56.8	247.0	[]	[]
host_holdout	all_test	YP_009796601.1	YP_009909152.1	45.8	126.0	[]	[]
host_holdout	all_test	YP_009796602.1	YP_009103749.1	37.6	57.0	[]	[]
host_holdout	all_test	YP_009796603.1	YP_009603607.1	49.4	76.0	[]	[]
host_holdout	all_test	YP_009796605.1	YP_009006437.1	30.9	258.0	"[""helicase""]"	[]
host_holdout	all_test	YP_009796606.1	YP_010667126.1	41.4	53.0	[]	[]
host_holdout	all_test	YP_009796607.1	YP_009006435.1	25.1	187.0	[]	[]
host_holdout	all_test	YP_009796609.1	YP_009006433.1	29.7	174.0	"[""nuclease""]"	"[""helicase""]"
host_holdout	all_test	YP_009796611.1	YP_009030593.1	23.8	46.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009796612.1	YP_009816166.1	41.8	42.0	[]	"[""polymerase""]"
host_holdout	all_test	YP_009796620.1	YP_008857770.1	36.3	55.0	[]	[]
host_holdout	all_test	YP_009796623.1	YP_009594473.1	38.0	55.0	[]	[]
host_holdout	all_test	YP_009796624.1	YP_010664482.1	41.7	462.0	"[""methyltransferase""]"	[]
host_holdout	all_test	YP_009796627.1	YP_009997582.1	38.4	64.0	[]	[]
host_holdout	all_test	YP_009796630.1	YP_009030599.1	51.0	97.0	[]	[]
host_holdout	all_test	YP_009796635.1	YP_009810245.1	32.6	88.0	[]	[]
host_holdout	all_test	YP_009796637.1	YP_010246121.1	35.2	43.0	[]	[]
host_holdout	all_test	YP_009796639.1	YP_009795354.1	43.2	62.0	[]	[]
host_holdout	all_test	YP_009796645.1	YP_009226486.1	27.2	104.0	[]	[]
host_holdout	all_test	YP_009796648.1	YP_009882977.1	32.0	64.0	[]	[]
host_holdout	all_test	YP_009796650.1	YP_010000142.1	37.5	45.0	[]	[]
host_holdout	all_test	YP_009796653.1	YP_009301239.1	50.0	44.0	[]	[]
host_holdout	all_test	YP_009796665.1	YP_009796453.1	35.8	57.0	[]	[]
host_holdout	all_test	YP_009621743.1	YP_010644628.1	30.6	264.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009621747.1	YP_009619755.1	26.8	265.0	[]	[]
host_holdout	all_test	YP_009621748.1	YP_010299004.1	33.7	407.0	[]	[]
host_holdout	all_test	YP_009621749.1	YP_010644717.1	36.9	90.0	[]	[]
host_holdout	all_test	YP_009621750.1	YP_008125877.1	27.4	62.0	[]	[]
host_holdout	all_test	YP_009621751.1	NP_803705.1	36.9	165.0	[]	[]
host_holdout	all_test	YP_009621752.1	YP_010297736.1	26.0	62.0	[]	[]
host_holdout	all_test	YP_009621753.1	YP_010347742.1	34.4	98.0	[]	[]
host_holdout	all_test	YP_009621754.1	YP_418142.1	31.7	53.0	[]	[]
host_holdout	all_test	YP_009621757.1	YP_418145.1	28.6	156.0	[]	[]
host_holdout	all_test	YP_009621758.1	YP_010667233.1	32.7	137.0	[]	"[""tail_assembly""]"
host_holdout	all_test	YP_009621759.1	YP_010675065.1	25.1	105.0	[]	[]
host_holdout	all_test	YP_009621760.1	YP_006987248.1	26.4	226.0	[]	[]
host_holdout	all_test	YP_009621761.1	YP_009150387.1	28.6	274.0	[]	[]
host_holdout	all_test	YP_009621762.1	YP_010667899.1	34.4	175.0	"[""tail_fiber_receptor""]"	"[""tail_fiber_receptor""]"
host_holdout	all_test	YP_009621764.1	YP_010675069.1	26.4	301.0	[]	"[""nuclease""]"
host_holdout	all_test	YP_009621770.1	YP_009849112.1	44.3	159.0	[]	[]
host_holdout	all_test	YP_009621772.1	YP_009599404.1	23.0	46.0	[]	[]
host_holdout	all_test	YP_009621780.1	YP_009595471.1	31.6	47.0	[]	[]
host_holdout	all_test	YP_009621786.1	YP_009795268.1	49.7	370.0	[]	[]
host_holdout	all_test	YP_009621787.1	YP_009795267.1	60.0	222.0	[]	[]
host_holdout	all_test	YP_009621789.1	YP_010298867.1	70.8	607.0	"[""ligase""]"	"[""ligase""]"
host_holdout	all_test	YP_009621791.1	YP_006383078.1	22.2	68.0	[]	[]
host_holdout	all_test	YP_009621794.1	YP_010644741.1	40.4	102.0	[]	[]
host_holdout	all_test	YP_009621798.1	YP_009849412.1	31.9	69.0	[]	[]
host_holdout	all_test	YP_009621805.1	YP_004300847.1	28.1	48.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009621807.1	YP_009598673.1	24.6	54.0	[]	[]
host_holdout	all_test	YP_009621808.1	YP_010297626.1	36.7	269.0	[]	[]
host_holdout	all_test	YP_009621811.1	YP_009608966.1	32.3	55.0	[]	"[""polymerase""]"
host_holdout	all_test	YP_009621812.1	YP_010298826.1	36.9	110.0	[]	[]
host_holdout	all_test	YP_009621814.1	YP_010674932.1	37.4	112.0	[]	[]
host_holdout	all_test	YP_009621817.1	YP_010667803.1	52.3	633.0	[]	[]
host_holdout	all_test	YP_009621823.1	YP_010298896.1	45.2	142.0	[]	[]
host_holdout	all_test	YP_009621826.1	YP_009815075.1	46.3	69.0	[]	[]
host_holdout	all_test	YP_009621829.1	YP_010665626.1	38.2	164.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009621830.1	YP_009822035.1	72.2	569.0	[]	[]
host_holdout	all_test	YP_009621832.1	YP_009600034.1	45.7	158.0	[]	[]
host_holdout	all_test	YP_009621835.1	YP_010667334.1	46.2	69.0	[]	[]
host_holdout	all_test	YP_009621836.1	YP_009609183.1	70.3	101.0	[]	[]
host_holdout	all_test	YP_009621843.1	YP_009819180.1	31.6	78.0	[]	[]
host_holdout	all_test	YP_009621844.1	YP_010298894.1	34.3	64.0	[]	[]
host_holdout	all_test	YP_009621847.1	YP_004957985.1	28.6	64.0	[]	[]
host_holdout	all_test	YP_009621852.1	YP_009600039.1	51.1	166.0	[]	[]
host_holdout	all_test	YP_009621853.1	YP_214358.1	51.2	64.0	"[""tail_assembly""]"	[]
host_holdout	all_test	YP_009621854.1	YP_010665657.1	51.3	207.0	[]	[]
host_holdout	all_test	YP_009621855.1	YP_011108491.1	28.8	107.0	[]	[]
host_holdout	all_test	YP_009621857.1	YP_010667251.1	24.8	90.0	"[""protease""]"	"[""protease""]"
host_holdout	all_test	YP_009621858.1	YP_004957985.1	47.2	158.0	[]	[]
host_holdout	all_test	YP_009621863.1	YP_009151580.1	41.8	108.0	[]	[]
host_holdout	all_test	YP_009621870.1	YP_010297885.1	30.6	57.0	[]	[]
host_holdout	all_test	YP_009621871.1	YP_009600039.1	47.2	144.0	[]	[]
host_holdout	all_test	YP_009621872.1	YP_010644540.1	41.1	539.0	"[""helicase""]"	"[""helicase""]"
host_holdout	all_test	YP_009621885.1	YP_009217264.1	33.6	119.0	[]	[]
host_holdout	all_test	YP_009621886.1	YP_010667396.1	33.7	240.0	[]	[]
host_holdout	all_test	YP_009621888.1	YP_010644651.1	28.5	209.0	[]	[]
host_holdout	all_test	YP_009621890.1	YP_009625978.1	23.6	50.0	[]	[]
host_holdout	all_test	YP_009621891.1	YP_009217254.1	41.6	332.0	[]	[]
host_holdout	all_test	YP_009621893.1	YP_010644491.1	42.3	111.0	[]	[]
host_holdout	all_test	YP_009621894.1	YP_010766338.1	42.0	127.0	[]	[]
host_holdout	all_test	YP_009621895.1	YP_010644658.1	39.9	172.0	"[""polymerase""]"	[]
host_holdout	all_test	YP_009621897.1	YP_009598745.1	28.4	92.0	[]	[]
host_holdout	all_test	YP_009621901.1	YP_004958181.1	25.9	117.0	[]	[]
host_holdout	all_test	YP_009621902.1	YP_011108492.1	39.1	141.0	[]	[]
host_holdout	all_test	YP_009621903.1	YP_010644665.1	31.4	333.0	[]	[]
host_holdout	all_test	YP_009621904.1	YP_010667410.1	24.9	372.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	[]
host_holdout	all_test	YP_009621905.1	YP_010667411.1	40.3	445.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009621906.1	YP_010644668.1	32.4	827.0	"[""polymerase""]"	[]
host_holdout	all_test	YP_009621907.1	YP_008125824.1	55.3	230.0	[]	[]
host_holdout	all_test	YP_009621909.1	YP_010644670.1	21.0	60.0	[]	[]
host_holdout	all_test	YP_009621910.1	YP_010644671.1	41.9	194.0	[]	[]
host_holdout	all_test	YP_009621911.1	YP_010297693.1	33.4	109.0	[]	[]
host_holdout	all_test	YP_009621912.1	YP_009598730.1	41.1	169.0	"[""protease""]"	"[""protease""]"
host_holdout	all_test	YP_009621917.1	YP_009217253.1	44.0	104.0	[]	[]
host_holdout	all_test	YP_009621920.1	YP_009212877.1	30.9	151.0	[]	[]
host_holdout	all_test	YP_009621921.1	YP_010644691.1	32.1	369.0	"[""tail_assembly""]"	"[""tail_assembly""]"
host_holdout	all_test	YP_009621922.1	YP_009212875.1	28.4	113.0	[]	[]
host_holdout	all_test	YP_009621923.1	YP_010644693.1	35.5	509.0	[]	[]
host_holdout	all_test	YP_009621924.1	YP_010347557.1	35.8	330.0	[]	[]
host_holdout	all_test	YP_009621925.1	YP_009598717.1	38.9	488.0	"[""portal_terminase_packaging""]"	"[""portal_terminase_packaging""]"
host_holdout	all_test	YP_009621929.1	YP_010667440.1	40.8	318.0	[]	[]
host_holdout	all_test	YP_009621939.1	YP_011108503.1	44.2	49.0	[]	[]
host_holdout	all_test	YP_009621943.1	YP_009795273.1	36.3	128.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
host_holdout	all_test	YP_009621950.1	YP_009598709.1	32.5	146.0	[]	[]
host_holdout	all_test	YP_009621951.1	YP_010644556.1	29.0	158.0	[]	[]
host_holdout	all_test	YP_009621960.1	YP_009598699.1	37.5	86.0	[]	[]
host_holdout	all_test	YP_009621961.1	YP_009598696.1	35.5	458.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009621962.1	YP_009213073.1	23.4	104.0	[]	[]
host_holdout	all_test	YP_009621963.1	YP_010644571.1	27.4	196.0	[]	[]
host_holdout	all_test	YP_009621964.1	YP_010644572.1	33.4	271.0	"[""polymerase""]"	[]
host_holdout	all_test	YP_009621968.1	YP_009598818.1	32.0	117.0	[]	[]
host_holdout	all_test	YP_009621970.1	YP_009598979.1	30.9	100.0	[]	[]
host_holdout	all_test	YP_009621971.1	YP_006987124.1	46.2	65.0	[]	[]
host_holdout	all_test	YP_009621978.1	YP_010676838.1	30.8	61.0	[]	[]
host_holdout	all_test	YP_009621980.1	YP_009598975.1	31.4	193.0	"[""nuclease""]"	"[""nuclease""]"
host_holdout	all_test	YP_009621981.1	YP_010667826.1	36.2	163.0	[]	[]
host_holdout	all_test	YP_009621982.1	YP_010667472.1	31.9	66.0	[]	[]
host_holdout	all_test	YP_009621983.1	NP_958202.1	33.3	52.0	[]	"[""nuclease""]"
host_holdout	all_test	YP_009621985.1	YP_010644579.1	23.6	135.0	[]	[]
host_holdout	all_test	YP_009621986.1	NP_803635.1	23.7	133.0	[]	[]
host_holdout	all_test	YP_009621987.1	YP_010644581.1	34.5	156.0	[]	[]
host_holdout	all_test	YP_009621988.1	YP_010348076.1	32.1	53.0	[]	[]
host_holdout	all_test	YP_009621990.1	YP_010644583.1	32.1	351.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009621991.1	YP_010644584.1	30.1	310.0	"[""polymerase""]"	[]
host_holdout	all_test	YP_009621992.1	YP_009599400.1	35.3	306.0	"[""helicase""]"	"[""helicase""]"
host_holdout	all_test	YP_009622010.1	YP_009217154.1	25.9	170.0	[]	[]
host_holdout	all_test	YP_009622012.1	YP_010676817.1	24.0	56.0	[]	[]
host_holdout	all_test	YP_009622013.1	YP_009849189.1	30.5	220.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009622016.1	YP_009817214.1	42.6	77.0	[]	[]
host_holdout	all_test	YP_009622020.1	YP_010644771.1	26.1	43.0	[]	[]
host_holdout	all_test	YP_009622024.1	YP_010644593.1	27.3	57.0	[]	[]
host_holdout	all_test	YP_009622025.1	YP_011108393.1	39.1	93.0	[]	[]
host_holdout	all_test	YP_009622026.1	YP_011108393.1	37.4	110.0	[]	[]
host_holdout	all_test	YP_009622027.1	YP_004421507.1	33.7	82.0	[]	[]
host_holdout	all_test	YP_009622028.1	YP_009598944.1	37.0	371.0	"[""polymerase""]"	"[""polymerase""]"
host_holdout	all_test	YP_009622029.1	YP_009849197.1	29.3	166.0	[]	"[""protease""]"
host_holdout	all_test	YP_009622033.1	YP_009217170.1	32.7	522.0	[]	[]
host_holdout	all_test	YP_009622034.1	YP_009833696.1	35.6	207.0	[]	[]
host_holdout	all_test	YP_009622035.1	YP_009833697.1	31.7	169.0	[]	[]
host_holdout	all_test	YP_009622036.1	YP_010348105.1	24.3	91.0	[]	[]
host_holdout	all_test	YP_009622043.1	YP_009153437.1	37.3	56.0	[]	[]
host_holdout	all_test	YP_009622044.1	YP_004893874.1	33.8	127.0	[]	[]
host_holdout	all_test	YP_009622045.1	YP_009042245.1	41.8	595.0	"[""tail_fiber_receptor"", ""tail_assembly""]"	"[""tail_fiber_receptor"", ""tail_assembly""]"
host_holdout	all_test	YP_009622046.1	YP_009153435.1	35.5	82.0	[]	[]
host_holdout	all_test	YP_009622047.1	YP_010644608.1	24.2	184.0	[]	[]
host_holdout	all_test	YP_009622048.1	YP_001956886.1	26.7	173.0	[]	[]
host_holdout	all_test	YP_009622049.1	YP_009598925.1	25.9	44.0	[]	[]
host_holdout	all_test	YP_009622050.1	YP_009598924.1	27.8	192.0	[]	[]
host_holdout	all_test	YP_009622054.1	YP_009830470.1	34.2	79.0	[]	[]
host_holdout	all_test	YP_009622056.1	YP_010644548.1	27.4	42.0	[]	[]
host_holdout	all_test	YP_009622057.1	YP_009217435.1	33.8	46.0	[]	[]
host_holdout	all_test	YP_009622058.1	YP_009598789.1	41.4	352.0	"[""helicase""]"	"[""helicase""]"
host_holdout	all_test	YP_009622060.1	YP_010347719.1	28.7	226.0	"[""capsid_head""]"	"[""capsid_head""]"
host_holdout	all_test	YP_009622061.1	YP_011108492.1	35.5	113.0	[]	[]
host_holdout	all_test	YP_010073369.1	YP_009619205.1	99.5	1459.0	[]	[]
host_holdout	all_test	YP_010073370.1	YP_009149241.1	100.0	131.0	[]	[]
host_holdout	all_test	YP_010073371.1	YP_010076474.1	100.0	1234.0	[]	[]
host_holdout	all_test	YP_010073372.1	YP_010278406.1	98.8	182.0	[]	[]
host_holdout	all_test	YP_010073373.1	YP_010066642.1	100.0	246.0	[]	[]
host_holdout	all_test	YP_010073374.1	YP_010075815.1	100.0	133.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
host_holdout	all_test	YP_010073375.1	YP_004414906.1	98.5	285.0	[]	[]
host_holdout	all_test	YP_010073376.1	YP_010066639.1	98.5	153.0	[]	[]
host_holdout	all_test	YP_010073377.1	YP_010075818.1	98.8	184.0	[]	[]
host_holdout	all_test	YP_010073378.1	YP_010075276.1	100.0	287.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
host_holdout	all_test	YP_010073379.1	YP_010075277.1	100.0	323.0	"[""transcription_regulator""]"	"[""transcription_regulator""]"
host_holdout	all_test	YP_010073380.1	YP_010066637.1	94.3	268.0	[]	[]
host_holdout	all_test	YP_010073381.1	YP_010071756.1	98.8	345.0	[]	[]
